,state,district,recovered,confirmed,deceased,active,date,Literate,Power_Parity_Above_Rs_545000,Power_Parity_Rs_150000_240000,Power_Parity_Rs_150000_330000,Total_Power_Parity,Power_Parity_Rs_425000_545000,Power_Parity_Rs_330000_545000,Power_Parity_Rs_90000_150000,Jains,Power_Parity_Rs_240000_330000,Power_Parity_Rs_330000_425000,Power_Parity_Rs_45000_150000,Urban_Households,LPG_or_PNG_Households,Other_Workers,Households_with_TV_Computer_Laptop_Telephone_mobile_phone_and_Scooter_Car,Households_with_Internet,Households_with_Computer,Households_with_Scooter_Motorcycle_Moped,Households_with_Car_Jeep_Van,Graduate_Education,Main_source_of_drinking_water_Tapwater_Households,Area,Density,Population,Classification_GreenZone,Classification_OrangeZone,Classification_RedZone
1021,Assam,tinsukia,0.0,0.0,0.0,0.0,2020-05-14,798322.0,4.0,28.0,49.0,348.0,6.0,12.0,70.0,837.0,21.0,6.0,231.0,90910.0,70471.0,346717.0,8908.0,5135.0,27948.0,31363.0,13323.0,38152.0,25386.0,3790.0,347.0,1327929.0,1,0,0
1022,Assam,udalguri,0.0,0.0,0.0,0.0,2020-05-13,469926.0,4.0,28.0,49.0,348.0,6.0,12.0,70.0,124.0,21.0,6.0,231.0,13835.0,13666.0,135661.0,1676.0,1448.0,11893.0,11591.0,2867.0,14001.0,16301.0,1676.0,497.0,831668.0,1,0,0
1023,Assam,udalguri,0.0,0.0,0.0,0.0,2020-05-14,469926.0,4.0,28.0,49.0,348.0,6.0,12.0,70.0,124.0,21.0,6.0,231.0,13835.0,13666.0,135661.0,1676.0,1448.0,11893.0,11591.0,2867.0,14001.0,16301.0,1676.0,497.0,831668.0,1,0,0
1024,Assam,westkarbianglong,0.0,0.0,0.0,0.0,2020-05-13,,,,,,,,,,,,,,,,,,,,,,,3035.0,99.0,,1,0,0
1025,Assam,westkarbianglong,0.0,0.0,0.0,0.0,2020-05-14,,,,,,,,,,,,,,,,,,,,,,,3035.0,99.0,,1,0,0
1026,Bihar,begusarai,0.0,9.0,0.0,9.0,2020-04-21,1548673.0,18.0,92.0,97.0,2354.0,8.0,13.0,447.0,276.0,5.0,5.0,1476.0,139248.0,49493.0,303110.0,4767.0,4644.0,43127.0,41377.0,9821.0,101836.0,21384.0,1917.0,1540.0,2970541.0,0,1,0
1027,Bihar,begusarai,1.0,9.0,0.0,8.0,2020-04-22,1548673.0,18.0,92.0,97.0,2354.0,8.0,13.0,447.0,276.0,5.0,5.0,1476.0,139248.0,49493.0,303110.0,4767.0,4644.0,43127.0,41377.0,9821.0,101836.0,21384.0,1917.0,1540.0,2970541.0,0,1,0
1028,Bihar,begusarai,1.0,9.0,0.0,8.0,2020-04-23,1548673.0,18.0,92.0,97.0,2354.0,8.0,13.0,447.0,276.0,5.0,5.0,1476.0,139248.0,49493.0,303110.0,4767.0,4644.0,43127.0,41377.0,9821.0,101836.0,21384.0,1917.0,1540.0,2970541.0,0,1,0
1029,Bihar,begusarai,1.0,9.0,0.0,8.0,2020-04-24,1548673.0,18.0,92.0,97.0,2354.0,8.0,13.0,447.0,276.0,5.0,5.0,1476.0,139248.0,49493.0,303110.0,4767.0,4644.0,43127.0,41377.0,9821.0,101836.0,21384.0,1917.0,1540.0,2970541.0,0,1,0
1030,Bihar,begusarai,1.0,9.0,0.0,8.0,2020-04-25,1548673.0,18.0,92.0,97.0,2354.0,8.0,13.0,447.0,276.0,5.0,5.0,1476.0,139248.0,49493.0,303110.0,4767.0,4644.0,43127.0,41377.0,9821.0,101836.0,21384.0,1917.0,1540.0,2970541.0,0,1,0
1031,Bihar,begusarai,1.0,9.0,0.0,8.0,2020-04-26,1548673.0,18.0,92.0,97.0,2354.0,8.0,13.0,447.0,276.0,5.0,5.0,1476.0,139248.0,49493.0,303110.0,4767.0,4644.0,43127.0,41377.0,9821.0,101836.0,21384.0,1917.0,1540.0,2970541.0,0,1,0
1032,Bihar,begusarai,1.0,9.0,0.0,8.0,2020-04-27,1548673.0,18.0,92.0,97.0,2354.0,8.0,13.0,447.0,276.0,5.0,5.0,1476.0,139248.0,49493.0,303110.0,4767.0,4644.0,43127.0,41377.0,9821.0,101836.0,21384.0,1917.0,1540.0,2970541.0,0,1,0
1033,Bihar,begusarai,5.0,9.0,0.0,4.0,2020-04-28,1548673.0,18.0,92.0,97.0,2354.0,8.0,13.0,447.0,276.0,5.0,5.0,1476.0,139248.0,49493.0,303110.0,4767.0,4644.0,43127.0,41377.0,9821.0,101836.0,21384.0,1917.0,1540.0,2970541.0,0,1,0
1034,Bihar,begusarai,5.0,11.0,0.0,6.0,2020-04-29,1548673.0,18.0,92.0,97.0,2354.0,8.0,13.0,447.0,276.0,5.0,5.0,1476.0,139248.0,49493.0,303110.0,4767.0,4644.0,43127.0,41377.0,9821.0,101836.0,21384.0,1917.0,1540.0,2970541.0,0,1,0
1035,Bihar,begusarai,5.0,11.0,0.0,6.0,2020-04-30,1548673.0,18.0,92.0,97.0,2354.0,8.0,13.0,447.0,276.0,5.0,5.0,1476.0,139248.0,49493.0,303110.0,4767.0,4644.0,43127.0,41377.0,9821.0,101836.0,21384.0,1917.0,1540.0,2970541.0,0,1,0
1036,Bihar,begusarai,5.0,11.0,0.0,6.0,2020-05-01,1548673.0,18.0,92.0,97.0,2354.0,8.0,13.0,447.0,276.0,5.0,5.0,1476.0,139248.0,49493.0,303110.0,4767.0,4644.0,43127.0,41377.0,9821.0,101836.0,21384.0,1917.0,1540.0,2970541.0,0,1,0
1037,Bihar,begusarai,5.0,11.0,0.0,6.0,2020-05-02,1548673.0,18.0,92.0,97.0,2354.0,8.0,13.0,447.0,276.0,5.0,5.0,1476.0,139248.0,49493.0,303110.0,4767.0,4644.0,43127.0,41377.0,9821.0,101836.0,21384.0,1917.0,1540.0,2970541.0,0,1,0
1038,Bihar,begusarai,5.0,11.0,0.0,6.0,2020-05-03,1548673.0,18.0,92.0,97.0,2354.0,8.0,13.0,447.0,276.0,5.0,5.0,1476.0,139248.0,49493.0,303110.0,4767.0,4644.0,43127.0,41377.0,9821.0,101836.0,21384.0,1917.0,1540.0,2970541.0,0,1,0
1039,Bihar,begusarai,5.0,13.0,0.0,8.0,2020-05-04,1548673.0,18.0,92.0,97.0,2354.0,8.0,13.0,447.0,276.0,5.0,5.0,1476.0,139248.0,49493.0,303110.0,4767.0,4644.0,43127.0,41377.0,9821.0,101836.0,21384.0,1917.0,1540.0,2970541.0,0,1,0
1040,Bihar,begusarai,5.0,13.0,0.0,8.0,2020-05-05,1548673.0,18.0,92.0,97.0,2354.0,8.0,13.0,447.0,276.0,5.0,5.0,1476.0,139248.0,49493.0,303110.0,4767.0,4644.0,43127.0,41377.0,9821.0,101836.0,21384.0,1917.0,1540.0,2970541.0,0,1,0
1041,Bihar,begusarai,5.0,13.0,0.0,8.0,2020-05-06,1548673.0,18.0,92.0,97.0,2354.0,8.0,13.0,447.0,276.0,5.0,5.0,1476.0,139248.0,49493.0,303110.0,4767.0,4644.0,43127.0,41377.0,9821.0,101836.0,21384.0,1917.0,1540.0,2970541.0,0,1,0
1042,Bihar,begusarai,8.0,13.0,0.0,5.0,2020-05-07,1548673.0,18.0,92.0,97.0,2354.0,8.0,13.0,447.0,276.0,5.0,5.0,1476.0,139248.0,49493.0,303110.0,4767.0,4644.0,43127.0,41377.0,9821.0,101836.0,21384.0,1917.0,1540.0,2970541.0,0,1,0
1043,Bihar,begusarai,8.0,14.0,0.0,6.0,2020-05-08,1548673.0,18.0,92.0,97.0,2354.0,8.0,13.0,447.0,276.0,5.0,5.0,1476.0,139248.0,49493.0,303110.0,4767.0,4644.0,43127.0,41377.0,9821.0,101836.0,21384.0,1917.0,1540.0,2970541.0,0,1,0
1044,Bihar,begusarai,8.0,26.0,0.0,18.0,2020-05-09,1548673.0,18.0,92.0,97.0,2354.0,8.0,13.0,447.0,276.0,5.0,5.0,1476.0,139248.0,49493.0,303110.0,4767.0,4644.0,43127.0,41377.0,9821.0,101836.0,21384.0,1917.0,1540.0,2970541.0,0,1,0
1045,Bihar,begusarai,8.0,27.0,0.0,19.0,2020-05-10,1548673.0,18.0,92.0,97.0,2354.0,8.0,13.0,447.0,276.0,5.0,5.0,1476.0,139248.0,49493.0,303110.0,4767.0,4644.0,43127.0,41377.0,9821.0,101836.0,21384.0,1917.0,1540.0,2970541.0,0,1,0
1046,Bihar,begusarai,8.0,31.0,0.0,23.0,2020-05-11,1548673.0,18.0,92.0,97.0,2354.0,8.0,13.0,447.0,276.0,5.0,5.0,1476.0,139248.0,49493.0,303110.0,4767.0,4644.0,43127.0,41377.0,9821.0,101836.0,21384.0,1917.0,1540.0,2970541.0,0,1,0
1047,Bihar,begusarai,9.0,40.0,0.0,31.0,2020-05-12,1548673.0,18.0,92.0,97.0,2354.0,8.0,13.0,447.0,276.0,5.0,5.0,1476.0,139248.0,49493.0,303110.0,4767.0,4644.0,43127.0,41377.0,9821.0,101836.0,21384.0,1917.0,1540.0,2970541.0,0,1,0
1048,Bihar,begusarai,9.0,47.0,0.0,38.0,2020-05-13,1548673.0,18.0,92.0,97.0,2354.0,8.0,13.0,447.0,276.0,5.0,5.0,1476.0,139248.0,49493.0,303110.0,4767.0,4644.0,43127.0,41377.0,9821.0,101836.0,21384.0,1917.0,1540.0,2970541.0,0,1,0
1049,Bihar,begusarai,9.0,47.0,0.0,38.0,2020-05-14,1548673.0,18.0,92.0,97.0,2354.0,8.0,13.0,447.0,276.0,5.0,5.0,1476.0,139248.0,49493.0,303110.0,4767.0,4644.0,43127.0,41377.0,9821.0,101836.0,21384.0,1917.0,1540.0,2970541.0,0,1,0
1050,Bihar,bhagalpur,0.0,1.0,0.0,1.0,2020-04-21,1573066.0,70.0,215.0,245.0,2814.0,69.0,111.0,593.0,1050.0,30.0,42.0,1720.0,130634.0,63241.0,312678.0,8210.0,6764.0,46929.0,47618.0,8644.0,118843.0,45919.0,2569.0,1180.0,3037766.0,0,1,0
1051,Bihar,bhagalpur,1.0,5.0,0.0,4.0,2020-04-22,1573066.0,70.0,215.0,245.0,2814.0,69.0,111.0,593.0,1050.0,30.0,42.0,1720.0,130634.0,63241.0,312678.0,8210.0,6764.0,46929.0,47618.0,8644.0,118843.0,45919.0,2569.0,1180.0,3037766.0,0,1,0
1052,Bihar,bhagalpur,1.0,5.0,0.0,4.0,2020-04-23,1573066.0,70.0,215.0,245.0,2814.0,69.0,111.0,593.0,1050.0,30.0,42.0,1720.0,130634.0,63241.0,312678.0,8210.0,6764.0,46929.0,47618.0,8644.0,118843.0,45919.0,2569.0,1180.0,3037766.0,0,1,0
1053,Bihar,bhagalpur,1.0,5.0,0.0,4.0,2020-04-24,1573066.0,70.0,215.0,245.0,2814.0,69.0,111.0,593.0,1050.0,30.0,42.0,1720.0,130634.0,63241.0,312678.0,8210.0,6764.0,46929.0,47618.0,8644.0,118843.0,45919.0,2569.0,1180.0,3037766.0,0,1,0
1054,Bihar,bhagalpur,1.0,5.0,0.0,4.0,2020-04-25,1573066.0,70.0,215.0,245.0,2814.0,69.0,111.0,593.0,1050.0,30.0,42.0,1720.0,130634.0,63241.0,312678.0,8210.0,6764.0,46929.0,47618.0,8644.0,118843.0,45919.0,2569.0,1180.0,3037766.0,0,1,0
1055,Bihar,bhagalpur,1.0,5.0,0.0,4.0,2020-04-26,1573066.0,70.0,215.0,245.0,2814.0,69.0,111.0,593.0,1050.0,30.0,42.0,1720.0,130634.0,63241.0,312678.0,8210.0,6764.0,46929.0,47618.0,8644.0,118843.0,45919.0,2569.0,1180.0,3037766.0,0,1,0
1056,Bihar,bhagalpur,1.0,5.0,0.0,4.0,2020-04-27,1573066.0,70.0,215.0,245.0,2814.0,69.0,111.0,593.0,1050.0,30.0,42.0,1720.0,130634.0,63241.0,312678.0,8210.0,6764.0,46929.0,47618.0,8644.0,118843.0,45919.0,2569.0,1180.0,3037766.0,0,1,0
1057,Bihar,bhagalpur,1.0,5.0,0.0,4.0,2020-04-28,1573066.0,70.0,215.0,245.0,2814.0,69.0,111.0,593.0,1050.0,30.0,42.0,1720.0,130634.0,63241.0,312678.0,8210.0,6764.0,46929.0,47618.0,8644.0,118843.0,45919.0,2569.0,1180.0,3037766.0,0,1,0
1058,Bihar,bhagalpur,1.0,5.0,0.0,4.0,2020-04-29,1573066.0,70.0,215.0,245.0,2814.0,69.0,111.0,593.0,1050.0,30.0,42.0,1720.0,130634.0,63241.0,312678.0,8210.0,6764.0,46929.0,47618.0,8644.0,118843.0,45919.0,2569.0,1180.0,3037766.0,0,1,0
1059,Bihar,bhagalpur,1.0,5.0,0.0,4.0,2020-04-30,1573066.0,70.0,215.0,245.0,2814.0,69.0,111.0,593.0,1050.0,30.0,42.0,1720.0,130634.0,63241.0,312678.0,8210.0,6764.0,46929.0,47618.0,8644.0,118843.0,45919.0,2569.0,1180.0,3037766.0,0,1,0
1060,Bihar,bhagalpur,1.0,5.0,0.0,4.0,2020-05-01,1573066.0,70.0,215.0,245.0,2814.0,69.0,111.0,593.0,1050.0,30.0,42.0,1720.0,130634.0,63241.0,312678.0,8210.0,6764.0,46929.0,47618.0,8644.0,118843.0,45919.0,2569.0,1180.0,3037766.0,0,1,0
1061,Bihar,bhagalpur,1.0,5.0,0.0,4.0,2020-05-02,1573066.0,70.0,215.0,245.0,2814.0,69.0,111.0,593.0,1050.0,30.0,42.0,1720.0,130634.0,63241.0,312678.0,8210.0,6764.0,46929.0,47618.0,8644.0,118843.0,45919.0,2569.0,1180.0,3037766.0,0,1,0
1062,Bihar,bhagalpur,1.0,11.0,0.0,10.0,2020-05-03,1573066.0,70.0,215.0,245.0,2814.0,69.0,111.0,593.0,1050.0,30.0,42.0,1720.0,130634.0,63241.0,312678.0,8210.0,6764.0,46929.0,47618.0,8644.0,118843.0,45919.0,2569.0,1180.0,3037766.0,0,1,0
1063,Bihar,bhagalpur,2.0,11.0,0.0,9.0,2020-05-04,1573066.0,70.0,215.0,245.0,2814.0,69.0,111.0,593.0,1050.0,30.0,42.0,1720.0,130634.0,63241.0,312678.0,8210.0,6764.0,46929.0,47618.0,8644.0,118843.0,45919.0,2569.0,1180.0,3037766.0,0,1,0
1064,Bihar,bhagalpur,2.0,11.0,0.0,9.0,2020-05-05,1573066.0,70.0,215.0,245.0,2814.0,69.0,111.0,593.0,1050.0,30.0,42.0,1720.0,130634.0,63241.0,312678.0,8210.0,6764.0,46929.0,47618.0,8644.0,118843.0,45919.0,2569.0,1180.0,3037766.0,0,1,0
1065,Bihar,bhagalpur,2.0,12.0,0.0,10.0,2020-05-06,1573066.0,70.0,215.0,245.0,2814.0,69.0,111.0,593.0,1050.0,30.0,42.0,1720.0,130634.0,63241.0,312678.0,8210.0,6764.0,46929.0,47618.0,8644.0,118843.0,45919.0,2569.0,1180.0,3037766.0,0,1,0
1066,Bihar,bhagalpur,3.0,13.0,0.0,10.0,2020-05-07,1573066.0,70.0,215.0,245.0,2814.0,69.0,111.0,593.0,1050.0,30.0,42.0,1720.0,130634.0,63241.0,312678.0,8210.0,6764.0,46929.0,47618.0,8644.0,118843.0,45919.0,2569.0,1180.0,3037766.0,0,1,0
1067,Bihar,bhagalpur,3.0,14.0,0.0,11.0,2020-05-08,1573066.0,70.0,215.0,245.0,2814.0,69.0,111.0,593.0,1050.0,30.0,42.0,1720.0,130634.0,63241.0,312678.0,8210.0,6764.0,46929.0,47618.0,8644.0,118843.0,45919.0,2569.0,1180.0,3037766.0,0,1,0
1068,Bihar,bhagalpur,3.0,14.0,0.0,11.0,2020-05-09,1573066.0,70.0,215.0,245.0,2814.0,69.0,111.0,593.0,1050.0,30.0,42.0,1720.0,130634.0,63241.0,312678.0,8210.0,6764.0,46929.0,47618.0,8644.0,118843.0,45919.0,2569.0,1180.0,3037766.0,0,1,0
1069,Bihar,bhagalpur,4.0,23.0,0.0,19.0,2020-05-10,1573066.0,70.0,215.0,245.0,2814.0,69.0,111.0,593.0,1050.0,30.0,42.0,1720.0,130634.0,63241.0,312678.0,8210.0,6764.0,46929.0,47618.0,8644.0,118843.0,45919.0,2569.0,1180.0,3037766.0,0,1,0
1070,Bihar,bhagalpur,4.0,25.0,0.0,21.0,2020-05-11,1573066.0,70.0,215.0,245.0,2814.0,69.0,111.0,593.0,1050.0,30.0,42.0,1720.0,130634.0,63241.0,312678.0,8210.0,6764.0,46929.0,47618.0,8644.0,118843.0,45919.0,2569.0,1180.0,3037766.0,0,1,0
1071,Bihar,bhagalpur,4.0,26.0,0.0,22.0,2020-05-12,1573066.0,70.0,215.0,245.0,2814.0,69.0,111.0,593.0,1050.0,30.0,42.0,1720.0,130634.0,63241.0,312678.0,8210.0,6764.0,46929.0,47618.0,8644.0,118843.0,45919.0,2569.0,1180.0,3037766.0,0,1,0
1072,Bihar,bhagalpur,4.0,32.0,0.0,28.0,2020-05-13,1573066.0,70.0,215.0,245.0,2814.0,69.0,111.0,593.0,1050.0,30.0,42.0,1720.0,130634.0,63241.0,312678.0,8210.0,6764.0,46929.0,47618.0,8644.0,118843.0,45919.0,2569.0,1180.0,3037766.0,0,1,0
1073,Bihar,bhagalpur,8.0,33.0,0.0,25.0,2020-05-14,1573066.0,70.0,215.0,245.0,2814.0,69.0,111.0,593.0,1050.0,30.0,42.0,1720.0,130634.0,63241.0,312678.0,8210.0,6764.0,46929.0,47618.0,8644.0,118843.0,45919.0,2569.0,1180.0,3037766.0,0,1,0
1074,Bihar,bhojpur,0.0,1.0,0.0,1.0,2020-04-21,1599151.0,53.0,243.0,264.0,2600.0,48.0,78.0,535.0,1472.0,21.0,30.0,1603.0,77368.0,45763.0,218737.0,4227.0,3661.0,34658.0,43689.0,7391.0,131137.0,15589.0,2473.0,1136.0,2728407.0,0,1,0
1075,Bihar,bhojpur,0.0,1.0,0.0,1.0,2020-04-22,1599151.0,53.0,243.0,264.0,2600.0,48.0,78.0,535.0,1472.0,21.0,30.0,1603.0,77368.0,45763.0,218737.0,4227.0,3661.0,34658.0,43689.0,7391.0,131137.0,15589.0,2473.0,1136.0,2728407.0,0,1,0
1076,Bihar,bhojpur,0.0,1.0,0.0,1.0,2020-04-23,1599151.0,53.0,243.0,264.0,2600.0,48.0,78.0,535.0,1472.0,21.0,30.0,1603.0,77368.0,45763.0,218737.0,4227.0,3661.0,34658.0,43689.0,7391.0,131137.0,15589.0,2473.0,1136.0,2728407.0,0,1,0
1077,Bihar,bhojpur,0.0,1.0,0.0,1.0,2020-04-24,1599151.0,53.0,243.0,264.0,2600.0,48.0,78.0,535.0,1472.0,21.0,30.0,1603.0,77368.0,45763.0,218737.0,4227.0,3661.0,34658.0,43689.0,7391.0,131137.0,15589.0,2473.0,1136.0,2728407.0,0,1,0
1078,Bihar,bhojpur,0.0,2.0,0.0,2.0,2020-04-25,1599151.0,53.0,243.0,264.0,2600.0,48.0,78.0,535.0,1472.0,21.0,30.0,1603.0,77368.0,45763.0,218737.0,4227.0,3661.0,34658.0,43689.0,7391.0,131137.0,15589.0,2473.0,1136.0,2728407.0,0,1,0
1079,Bihar,bhojpur,1.0,2.0,0.0,1.0,2020-04-26,1599151.0,53.0,243.0,264.0,2600.0,48.0,78.0,535.0,1472.0,21.0,30.0,1603.0,77368.0,45763.0,218737.0,4227.0,3661.0,34658.0,43689.0,7391.0,131137.0,15589.0,2473.0,1136.0,2728407.0,0,1,0
1080,Bihar,bhojpur,1.0,9.0,0.0,8.0,2020-04-27,1599151.0,53.0,243.0,264.0,2600.0,48.0,78.0,535.0,1472.0,21.0,30.0,1603.0,77368.0,45763.0,218737.0,4227.0,3661.0,34658.0,43689.0,7391.0,131137.0,15589.0,2473.0,1136.0,2728407.0,0,1,0
1081,Bihar,bhojpur,1.0,9.0,0.0,8.0,2020-04-28,1599151.0,53.0,243.0,264.0,2600.0,48.0,78.0,535.0,1472.0,21.0,30.0,1603.0,77368.0,45763.0,218737.0,4227.0,3661.0,34658.0,43689.0,7391.0,131137.0,15589.0,2473.0,1136.0,2728407.0,0,1,0
1082,Bihar,bhojpur,1.0,11.0,0.0,10.0,2020-04-29,1599151.0,53.0,243.0,264.0,2600.0,48.0,78.0,535.0,1472.0,21.0,30.0,1603.0,77368.0,45763.0,218737.0,4227.0,3661.0,34658.0,43689.0,7391.0,131137.0,15589.0,2473.0,1136.0,2728407.0,0,1,0
1083,Bihar,bhojpur,1.0,11.0,0.0,10.0,2020-04-30,1599151.0,53.0,243.0,264.0,2600.0,48.0,78.0,535.0,1472.0,21.0,30.0,1603.0,77368.0,45763.0,218737.0,4227.0,3661.0,34658.0,43689.0,7391.0,131137.0,15589.0,2473.0,1136.0,2728407.0,0,1,0
1084,Bihar,bhojpur,1.0,12.0,0.0,11.0,2020-05-01,1599151.0,53.0,243.0,264.0,2600.0,48.0,78.0,535.0,1472.0,21.0,30.0,1603.0,77368.0,45763.0,218737.0,4227.0,3661.0,34658.0,43689.0,7391.0,131137.0,15589.0,2473.0,1136.0,2728407.0,0,1,0
1085,Bihar,bhojpur,1.0,18.0,0.0,17.0,2020-05-02,1599151.0,53.0,243.0,264.0,2600.0,48.0,78.0,535.0,1472.0,21.0,30.0,1603.0,77368.0,45763.0,218737.0,4227.0,3661.0,34658.0,43689.0,7391.0,131137.0,15589.0,2473.0,1136.0,2728407.0,0,1,0
1086,Bihar,bhojpur,1.0,18.0,0.0,17.0,2020-05-03,1599151.0,53.0,243.0,264.0,2600.0,48.0,78.0,535.0,1472.0,21.0,30.0,1603.0,77368.0,45763.0,218737.0,4227.0,3661.0,34658.0,43689.0,7391.0,131137.0,15589.0,2473.0,1136.0,2728407.0,0,1,0
1087,Bihar,bhojpur,1.0,18.0,0.0,17.0,2020-05-04,1599151.0,53.0,243.0,264.0,2600.0,48.0,78.0,535.0,1472.0,21.0,30.0,1603.0,77368.0,45763.0,218737.0,4227.0,3661.0,34658.0,43689.0,7391.0,131137.0,15589.0,2473.0,1136.0,2728407.0,0,1,0
1088,Bihar,bhojpur,1.0,18.0,0.0,17.0,2020-05-05,1599151.0,53.0,243.0,264.0,2600.0,48.0,78.0,535.0,1472.0,21.0,30.0,1603.0,77368.0,45763.0,218737.0,4227.0,3661.0,34658.0,43689.0,7391.0,131137.0,15589.0,2473.0,1136.0,2728407.0,0,1,0
1089,Bihar,bhojpur,1.0,18.0,0.0,17.0,2020-05-06,1599151.0,53.0,243.0,264.0,2600.0,48.0,78.0,535.0,1472.0,21.0,30.0,1603.0,77368.0,45763.0,218737.0,4227.0,3661.0,34658.0,43689.0,7391.0,131137.0,15589.0,2473.0,1136.0,2728407.0,0,1,0
1090,Bihar,bhojpur,10.0,18.0,0.0,8.0,2020-05-07,1599151.0,53.0,243.0,264.0,2600.0,48.0,78.0,535.0,1472.0,21.0,30.0,1603.0,77368.0,45763.0,218737.0,4227.0,3661.0,34658.0,43689.0,7391.0,131137.0,15589.0,2473.0,1136.0,2728407.0,0,1,0
1091,Bihar,bhojpur,10.0,18.0,0.0,8.0,2020-05-08,1599151.0,53.0,243.0,264.0,2600.0,48.0,78.0,535.0,1472.0,21.0,30.0,1603.0,77368.0,45763.0,218737.0,4227.0,3661.0,34658.0,43689.0,7391.0,131137.0,15589.0,2473.0,1136.0,2728407.0,0,1,0
1092,Bihar,bhojpur,10.0,19.0,0.0,9.0,2020-05-09,1599151.0,53.0,243.0,264.0,2600.0,48.0,78.0,535.0,1472.0,21.0,30.0,1603.0,77368.0,45763.0,218737.0,4227.0,3661.0,34658.0,43689.0,7391.0,131137.0,15589.0,2473.0,1136.0,2728407.0,0,1,0
1093,Bihar,bhojpur,18.0,20.0,0.0,2.0,2020-05-10,1599151.0,53.0,243.0,264.0,2600.0,48.0,78.0,535.0,1472.0,21.0,30.0,1603.0,77368.0,45763.0,218737.0,4227.0,3661.0,34658.0,43689.0,7391.0,131137.0,15589.0,2473.0,1136.0,2728407.0,0,1,0
1094,Bihar,bhojpur,18.0,20.0,0.0,2.0,2020-05-11,1599151.0,53.0,243.0,264.0,2600.0,48.0,78.0,535.0,1472.0,21.0,30.0,1603.0,77368.0,45763.0,218737.0,4227.0,3661.0,34658.0,43689.0,7391.0,131137.0,15589.0,2473.0,1136.0,2728407.0,0,1,0
1095,Bihar,bhojpur,18.0,21.0,0.0,3.0,2020-05-12,1599151.0,53.0,243.0,264.0,2600.0,48.0,78.0,535.0,1472.0,21.0,30.0,1603.0,77368.0,45763.0,218737.0,4227.0,3661.0,34658.0,43689.0,7391.0,131137.0,15589.0,2473.0,1136.0,2728407.0,0,1,0
1096,Bihar,bhojpur,18.0,28.0,0.0,10.0,2020-05-13,1599151.0,53.0,243.0,264.0,2600.0,48.0,78.0,535.0,1472.0,21.0,30.0,1603.0,77368.0,45763.0,218737.0,4227.0,3661.0,34658.0,43689.0,7391.0,131137.0,15589.0,2473.0,1136.0,2728407.0,0,1,0
1097,Bihar,bhojpur,18.0,29.0,0.0,11.0,2020-05-14,1599151.0,53.0,243.0,264.0,2600.0,48.0,78.0,535.0,1472.0,21.0,30.0,1603.0,77368.0,45763.0,218737.0,4227.0,3661.0,34658.0,43689.0,7391.0,131137.0,15589.0,2473.0,1136.0,2728407.0,0,1,0
1098,Bihar,buxar,0.0,8.0,0.0,8.0,2020-04-21,989807.0,25.0,135.0,143.0,1556.0,19.0,31.0,313.0,97.0,8.0,12.0,966.0,35405.0,27362.0,127938.0,2034.0,1784.0,19324.0,26325.0,5341.0,64117.0,10728.0,1624.0,1003.0,1706352.0,0,0,1
1099,Bihar,buxar,0.0,8.0,0.0,8.0,2020-04-22,989807.0,25.0,135.0,143.0,1556.0,19.0,31.0,313.0,97.0,8.0,12.0,966.0,35405.0,27362.0,127938.0,2034.0,1784.0,19324.0,26325.0,5341.0,64117.0,10728.0,1624.0,1003.0,1706352.0,0,0,1
1100,Bihar,buxar,0.0,8.0,0.0,8.0,2020-04-23,989807.0,25.0,135.0,143.0,1556.0,19.0,31.0,313.0,97.0,8.0,12.0,966.0,35405.0,27362.0,127938.0,2034.0,1784.0,19324.0,26325.0,5341.0,64117.0,10728.0,1624.0,1003.0,1706352.0,0,0,1
1101,Bihar,buxar,0.0,20.0,0.0,20.0,2020-04-24,989807.0,25.0,135.0,143.0,1556.0,19.0,31.0,313.0,97.0,8.0,12.0,966.0,35405.0,27362.0,127938.0,2034.0,1784.0,19324.0,26325.0,5341.0,64117.0,10728.0,1624.0,1003.0,1706352.0,0,0,1
1102,Bihar,buxar,0.0,25.0,0.0,25.0,2020-04-25,989807.0,25.0,135.0,143.0,1556.0,19.0,31.0,313.0,97.0,8.0,12.0,966.0,35405.0,27362.0,127938.0,2034.0,1784.0,19324.0,26325.0,5341.0,64117.0,10728.0,1624.0,1003.0,1706352.0,0,0,1
1103,Bihar,buxar,1.0,25.0,0.0,24.0,2020-04-26,989807.0,25.0,135.0,143.0,1556.0,19.0,31.0,313.0,97.0,8.0,12.0,966.0,35405.0,27362.0,127938.0,2034.0,1784.0,19324.0,26325.0,5341.0,64117.0,10728.0,1624.0,1003.0,1706352.0,0,0,1
1104,Bihar,buxar,1.0,25.0,0.0,24.0,2020-04-27,989807.0,25.0,135.0,143.0,1556.0,19.0,31.0,313.0,97.0,8.0,12.0,966.0,35405.0,27362.0,127938.0,2034.0,1784.0,19324.0,26325.0,5341.0,64117.0,10728.0,1624.0,1003.0,1706352.0,0,0,1
1105,Bihar,buxar,1.0,26.0,0.0,25.0,2020-04-28,989807.0,25.0,135.0,143.0,1556.0,19.0,31.0,313.0,97.0,8.0,12.0,966.0,35405.0,27362.0,127938.0,2034.0,1784.0,19324.0,26325.0,5341.0,64117.0,10728.0,1624.0,1003.0,1706352.0,0,0,1
